LABTY,LABTY_OLD,LABTX,AFLAG,LABIE,LABIV,LABIM,RL1IE,RL2IE,RL3IE,RL4IE,RL5IE,RL1IV,RL2IV,RL3IV,RL4IV,RL5IV,DBPTL,DPATH_OLD,UPATH,HTXIV,HLPTX,ISDEL,CRTBY,CRTDT,CRTTM,CHNBY,CHNDT,CHNTM,MAXLT,PLCHD,UNQID,DBPCL
ENVIRONMENT_T1_LABEL17,ENVIR_CUSTOM3,Custom,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_ENVMT,INC_T_ENVIR_CSTM3,EnvironmentalDetails/T1LB17,1,,0,S0025570616,11.02.2025,08:39:21,DB_SLS1128,11.03.2025,14:43:53,1000,Maximum character limit is 1000,572,T1LB17
INCPR_ENVIRONMENT_T1_LABEL18,INCPR_ENVIR_CUSTOM4,Custom,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_ENVMT,INC_T_ENVIR_CSTM4,EnvironmentalDetails/T1LB18,1,,0,S0025570616,11.02.2025,08:41:25,DB_SLS1128,11.03.2025,14:44:20,1000,Maximum character limit is 1000,603,T1LB18
ENVIRONMENT_T1_LABEL18,ENVIR_CUSTOM4,Custom,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_ENVMT,INC_T_ENVIR_CSTM4,EnvironmentalDetails/T1LB18,1,,0,S0025570616,11.02.2025,08:39:21,DB_SLS1128,11.03.2025,14:44:20,1000,Maximum character limit is 1000,573,T1LB18
INCPR_ENVIRONMENT_T1_LABEL19,INCPR_descothersubstance,Other substance details,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_ENVMT,INC_T_ENVIR_OTSRL,EnvironmentalDetails/T1LB19,1,,0,S0025570616,11.02.2025,08:41:25,DB_SLS1128,11.03.2025,14:45:35,5000,Maximum character limit is 5000,604,T1LB19
ENVIRONMENT_T1_LABEL19,descothersubstance,Other substance details,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_ENVMT,INC_T_ENVIR_OTSRL,EnvironmentalDetails/T1LB19,1,,0,S0025570616,11.02.2025,08:39:21,DB_SLS1128,11.03.2025,14:45:35,5000,Maximum character limit is 5000,574,T1LB19
INCPR_ENVIRONMENT_T1_LABEL21,INCPR_descenvimpact,Custom,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_ENVMT,INC_T_ENVIR_ENVDS,EnvironmentalDetails/T1LB21,1,,0,S0025570616,11.02.2025,08:41:25,DB_SLS1128,11.03.2025,14:50:04,5000,Maximum character limit is 5000,606,T1LB21
ENVIRONMENT_T1_LABEL21,descenvimpact,Custom,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_ENVMT,INC_T_ENVIR_ENVDS,EnvironmentalDetails/T1LB21,1,,0,S0025570616,11.02.2025,08:39:21,DB_SLS1128,11.03.2025,14:50:04,5000,Maximum character limit is 5000,576,T1LB21
INCPR_ENVIRONMENT_T1_LABEL20,INCPR_ENVIR_CUSTOM5,Environmental impact description,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_ENVMT,INC_T_ENVIR_CSTM5,EnvironmentalDetails/T1LB20,1,,0,S0025570616,11.02.2025,08:41:25,DB_SLS1128,11.03.2025,14:50:47,5000,Maximum character limit is 5000,605,T1LB20
ENVIRONMENT_T1_LABEL20,ENVIR_CUSTOM5,Environmental impact description,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_ENVMT,INC_T_ENVIR_CSTM5,EnvironmentalDetails/T1LB20,1,,0,S0025570616,11.02.2025,08:39:21,DB_SLS1128,11.03.2025,14:50:47,5000,Maximum character limit is 5000,575,T1LB20
INCPR_ENVIRONMENT_T1_LABEL2,INCPR_releasedto,Released to,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_RLSTO,INC_T_ENVIR_RLSTO,EnvironmentalDetails/T1LB2,1,,0,S0025570616,11.02.2025,08:41:25,DB_SLS1128,11.03.2025,14:53:00,50,Released to,587,T1LB2
ENVIRONMENT_T1_LABEL2,releasedto,Released to,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_RLSTO,INC_T_ENVIR_RLSTO,EnvironmentalDetails/T1LB2,1,,0,S0025570616,11.02.2025,08:39:21,DB_SLS1128,11.03.2025,14:53:00,50,Released to,557,T1LB2
INCPR_ENVIRONMENT_T1_LABEL16,INCPR_envimpact,Environmental impact,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_ENVIP,INC_T_ENVIR_ENVIM,EnvironmentalDetails/T1LB16,1,,0,S0025570616,11.02.2025,08:41:25,DB_SLS1128,11.03.2025,14:54:05,50,Select environmental impact,601,T1LB16
ENVIRONMENT_T1_LABEL16,envimpact,Environmental impact,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_ENVIP,INC_T_ENVIR_ENVIM,EnvironmentalDetails/T1LB16,1,,0,S0025570616,11.02.2025,08:39:21,DB_SLS1128,11.03.2025,14:54:06,50,Select environmental impact,571,T1LB16
INCPR_ENVIRONMENT_T2_COL2,INCPR_cadesc,CA description,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_ENVCA,INC_T_ENVIR_CADSC,EnvironmentalDetails/CorrectiveActions/T2LB2,1,,0,S0025570616,11.02.2025,08:41:25,DB_SLS1128,11.03.2025,14:54:53,1000,Maximum character limit is 1000,610,T2LB2
ENVIRONMENT_T2_COL2,cadesc,CA description,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_ENVCA,INC_T_ENVIR_CADSC,EnvironmentalDetails/CorrectiveActions/T2LB2,1,,0,S0025570616,11.02.2025,08:39:22,DB_SLS1128,11.03.2025,14:54:54,1000,Maximum character limit is 1000,580,T2LB2
INCPR_ENVIRONMENT_T2_COL3,INCPR_type,CA Type,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_ENVCA,INC_T_ENVIR_CTYPE,EnvironmentalDetails/CorrectiveActions/T2LB3,1,,0,S0025570616,11.02.2025,08:41:25,DB_SLS1128,11.03.2025,14:55:36,50,Select corrective action type,611,T2LB3
ENVIRONMENT_T2_COL3,type,CA Type,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_ENVCA,INC_T_ENVIR_CTYPE,EnvironmentalDetails/CorrectiveActions/T2LB3,1,,0,S0025570616,11.02.2025,08:39:22,DB_SLS1128,11.03.2025,14:55:36,50,Select corrective action type,581,T2LB3
INCPR_ENVIRONMENT_T2_COL4,INCPR_cacategory,CA Cacategory,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_ENVCA,INC_T_ENVIR_CATEG,EnvironmentalDetails/CorrectiveActions/T2LB4,1,,0,S0025570616,11.02.2025,08:41:25,DB_SLS1128,11.03.2025,14:56:20,50,Select corrective action cacategory,612,T2LB4
ENVIRONMENT_T2_COL4,cacategory,CA Cacategory,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_ENVCA,INC_T_ENVIR_CATEG,EnvironmentalDetails/CorrectiveActions/T2LB4,1,,0,S0025570616,11.02.2025,08:39:22,DB_SLS1128,11.03.2025,14:56:20,50,Select corrective action cacategory,582,T2LB4
INCPR_OTHER_T1_LABEL1,INCPR_OTHER_CUSTOM1,Custom,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_OTHER,INC_T_OTHER_CSTM1,Other/T1LB1,1,,0,S0025570616,11.02.2025,10:03:00,DB_SLS1128,11.03.2025,14:58:16,1000,Maximum character limit is 1000,620,T1LB1
OTHER_T1_LABEL1,OTHER_CUSTOM1,Custom,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_OTHER,INC_T_OTHER_CSTM1,Other/T1LB1,1,,0,S0025570616,11.02.2025,10:02:12,DB_SLS1128,11.03.2025,14:58:16,1000,Maximum character limit is 1000,616,T1LB1
INCPR_OTHER_T1_LABEL2,INCPR_OTHER_CUSTOM2,Custom,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_OTHER,INC_T_OTHER_CSTM2,Other/T1LB2,1,,0,S0025570616,11.02.2025,10:03:00,DB_SLS1128,11.03.2025,14:58:34,1000,Maximum character limit is 1000,621,T1LB2
OTHER_T1_LABEL2,OTHER_CUSTOM2,Custom,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_OTHER,INC_T_OTHER_CSTM2,Other/T1LB2,1,,0,S0025570616,11.02.2025,10:02:12,DB_SLS1128,11.03.2025,14:58:35,1000,Maximum character limit is 1000,617,T1LB2
INCPR_OTHER_T1_LABEL3,INCPR_otherincdesc,Provide description on incident type not identified in other sections,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_OTHER,INC_T_OTHER_OTDES,Other/T1LB3,1,,0,S0025570616,11.02.2025,10:03:00,DB_SLS1128,11.03.2025,14:58:55,5000,Maximum character limit is 5000,622,T1LB3
OTHER_T1_LABEL3,otherincdesc,Provide description on incident type not identified in other sections,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_OTHER,INC_T_OTHER_OTDES,Other/T1LB3,1,,0,S0025570616,11.02.2025,10:02:12,DB_SLS1128,11.03.2025,14:58:56,5000,Maximum character limit is 5000,618,T1LB3
INCPR_CUSTOM1_T1_LABEL1,INCPR_CINC1_Radio1,CUSTOM 1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSRB1,CustomIncType1/T1LB1,1,,0,S0025570616,11.02.2025,10:34:29,DB_SLS1128,11.03.2025,16:50:12,50,,647,T1LB1
CUSTOM1_T1_LABEL1,CINC1_Radio1,CUSTOM 1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSRB1,CustomIncType1/T1LB1,1,,0,S0025570616,11.02.2025,10:33:56,DB_SLS1128,11.03.2025,16:50:13,50,,624,T1LB1
INCPR_CUSTOM1_T1_LABEL2,INCPR_CINC1_DatePicker1,CUSTOM 2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSDP1,CustomIncType1/T1LB2,1,,0,S0025570616,11.02.2025,10:34:29,DB_SLS1128,11.03.2025,16:51:13,,,648,T1LB2
CUSTOM1_T1_LABEL2,CINC1_DatePicker1,CUSTOM 2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSDP1,CustomIncType1/T1LB2,1,,0,S0025570616,11.02.2025,10:33:56,DB_SLS1128,11.03.2025,16:51:14,,,625,T1LB2
INCPR_CUSTOM1_T1_LABEL3,INCPR_CINC1_TimePicker1,CUSTOM 3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSTP1,CustomIncType1/T1LB3,1,,0,S0025570616,11.02.2025,10:34:29,DB_SLS1128,11.03.2025,16:52:13,,,649,T1LB3
CUSTOM1_T1_LABEL3,CINC1_TimePicker1,CUSTOM 3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSTP1,CustomIncType1/T1LB3,1,,0,S0025570616,11.02.2025,10:33:56,DB_SLS1128,11.03.2025,16:52:14,,,626,T1LB3
INCPR_CUSTOM1_T1_LABEL4,INCPR_CINC1_Input1,CUSTOM 4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSIP1,CustomIncType1/T1LB4,1,,0,S0025570616,11.02.2025,10:34:29,DB_SLS1128,11.03.2025,16:53:30,1000,Maximum character limit is 1000,650,T1LB4
CUSTOM1_T1_LABEL4,CINC1_Input1,CUSTOM 4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSIP1,CustomIncType1/T1LB4,1,,0,S0025570616,11.02.2025,10:33:56,DB_SLS1128,11.03.2025,16:53:31,1000,Maximum character limit is 1000,627,T1LB4
INCPR_CUSTOM1_T1_LABEL7,INCPR_CINC1_Radio2,CUSTOM 7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSRB2,CustomIncType1/T1LB7,1,,0,S0025570616,11.02.2025,10:34:29,DB_SLS1128,11.03.2025,16:57:01,50,,653,T1LB7
CUSTOM1_T1_LABEL7,CINC1_Radio2,CUSTOM 7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSRB2,CustomIncType1/T1LB7,1,,0,S0025570616,11.02.2025,10:33:56,DB_SLS1128,11.03.2025,16:57:01,50,,630,T1LB7
INCPR_CUSTOM1_T1_LABEL8,INCPR_CINC1_DatePicker2,CUSTOM 8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSDP2,CustomIncType1/T1LB8,1,,0,S0025570616,11.02.2025,10:34:29,DB_SLS1128,11.03.2025,16:57:20,,,654,T1LB8
CUSTOM1_T1_LABEL8,CINC1_DatePicker2,CUSTOM 8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSDP2,CustomIncType1/T1LB8,1,,0,S0025570616,11.02.2025,10:33:56,DB_SLS1128,11.03.2025,16:57:20,,,631,T1LB8
INCPR_CUSTOM1_T1_LABEL9,INCPR_CINC1_TimePicker2,CUSTOM 9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSTP2,CustomIncType1/T1LB9,1,,0,S0025570616,11.02.2025,10:34:29,DB_SLS1128,11.03.2025,16:57:38,,,655,T1LB9
CUSTOM1_T1_LABEL9,CINC1_TimePicker2,CUSTOM 9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSTP2,CustomIncType1/T1LB9,1,,0,S0025570616,11.02.2025,10:33:56,DB_SLS1128,11.03.2025,16:57:39,,,632,T1LB9
INCPR_CUSTOM1_T1_LABEL10,INCPR_CINC1_Input2,CUSTOM 10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSIP2,CustomIncType1/T1LB10,1,,0,S0025570616,11.02.2025,10:34:29,DB_SLS1128,11.03.2025,16:58:41,1000,Maximum character limit is 1000,656,T1LB10
CUSTOM1_T1_LABEL10,CINC1_Input2,CUSTOM 10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSIP2,CustomIncType1/T1LB10,1,,0,S0025570616,11.02.2025,10:33:56,DB_SLS1128,11.03.2025,16:58:42,1000,Maximum character limit is 1000,633,T1LB10
INCPR_CUSTOM1_T1_LABEL5,INCPR_CINC1_MultiCombo1,CUSTOM 5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_MULTI1,CustomIncType1/T1LB5,1,,0,S0025570616,11.02.2025,10:34:29,DB_SLS1128,11.03.2025,17:03:45,50,Maximum character limit is 1000,651,T1LB5
CUSTOM1_T1_LABEL5,CINC1_MultiCombo1,CUSTOM 5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_MULTI1,CustomIncType1/T1LB5,1,,0,S0025570616,11.02.2025,10:33:56,DB_SLS1128,11.03.2025,17:03:46,50,Maximum character limit is 1000,628,T1LB5
INCPR_CUSTOM1_T1_LABEL11,INCPR_CINC1_MultiCombo2,CUSTOM 11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_MULTI2,CustomIncType1/T1LB11,1,,0,S0025570616,11.02.2025,10:34:29,DB_SLS1128,11.03.2025,17:04:14,50,Maximum character limit is 1000,657,T1LB11
CUSTOM1_T1_LABEL11,CINC1_MultiCombo2,CUSTOM 11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_MULTI2,CustomIncType1/T1LB11,1,,0,S0025570616,11.02.2025,10:33:56,DB_SLS1128,11.03.2025,17:04:15,50,Maximum character limit is 1000,634,T1LB11
INCPR_CUSTOM1_T1_LABEL12,INCPR_CINC1_ComboBox2,CUSTOM 12,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSCB2,CustomIncType1/T1LB12,1,,0,S0025570616,11.02.2025,10:34:29,DB_SLS1128,11.03.2025,17:04:39,50,,658,T1LB12
CUSTOM1_T1_LABEL12,CINC1_ComboBox2,CUSTOM 12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSCB2,CustomIncType1/T1LB12,1,,0,S0025570616,11.02.2025,10:33:56,DB_SLS1128,11.03.2025,17:04:39,50,,635,T1LB12
INCPR_CUSTOM1_T2_LABEL1,INCPR_CINC1_Radio3,CUSTOM 1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSRB3,CustomIncType1/T2LB1,1,,0,S0025570616,11.02.2025,10:34:29,DB_SLS1128,11.03.2025,17:05:01,50,,660,T2LB1
CUSTOM1_T2_LABEL1,CINC1_Radio3,CUSTOM 1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSRB3,CustomIncType1/T2LB1,1,,0,S0025570616,11.02.2025,10:33:56,DB_SLS1128,11.03.2025,17:05:02,50,,637,T2LB1
INCPR_CUSTOM1_T2_LABEL2,INCPR_CINC1_DatePicker3,CUSTOM 2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSDP3,CustomIncType1/T2LB2,1,,0,S0025570616,11.02.2025,10:34:29,DB_SLS1128,11.03.2025,17:05:28,,,661,T2LB2
CUSTOM1_T2_LABEL2,CINC1_DatePicker3,CUSTOM 2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSDP3,CustomIncType1/T2LB2,1,,0,S0025570616,11.02.2025,10:33:56,DB_SLS1128,11.03.2025,17:05:29,,,638,T2LB2
INCPR_CUSTOM1_T2_LABEL3,INCPR_CINC1_TimePicker3,CUSTOM 3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSTP3,CustomIncType1/T2LB3,1,,0,S0025570616,11.02.2025,10:34:29,DB_SLS1128,11.03.2025,17:05:54,,,662,T2LB3
CUSTOM1_T2_LABEL3,CINC1_TimePicker3,CUSTOM 3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSTP3,CustomIncType1/T2LB3,1,,0,S0025570616,11.02.2025,10:33:56,DB_SLS1128,11.03.2025,17:05:55,,,639,T2LB3
INCPR_CUSTOM1_T2_LABEL4,INCPR_CINC1_Input3,CUSTOM 4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSIP3,CustomIncType1/T2LB4,1,,0,S0025570616,11.02.2025,10:34:29,DB_SLS1128,11.03.2025,17:06:24,1000,Maximum character limit is 1000,663,T2LB4
CUSTOM1_T2_LABEL4,CINC1_Input3,CUSTOM 4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSIP3,CustomIncType1/T2LB4,1,,0,S0025570616,11.02.2025,10:33:56,DB_SLS1128,11.03.2025,17:06:24,1000,Maximum character limit is 1000,640,T2LB4
INCPR_CUSTOM1_T2_LABEL5,INCPR_CINC1_MultiCombo3,CUSTOM 5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_MULTI3,CustomIncType1/T2LB5,1,,0,S0025570616,11.02.2025,10:34:29,DB_SLS1128,11.03.2025,17:06:44,50,Maximum character limit is 1000,664,T2LB5
CUSTOM1_T2_LABEL5,CINC1_MultiCombo3,CUSTOM 5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_MULTI3,CustomIncType1/T2LB5,1,,0,S0025570616,11.02.2025,10:33:56,DB_SLS1128,11.03.2025,17:06:45,50,Maximum character limit is 1000,641,T2LB5
INCPR_CUSTOM1_T2_LABEL6,INCPR_CINC1_ComboBox3,CUSTOM 6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSCB3,CustomIncType1/T2LB6,1,,0,S0025570616,11.02.2025,10:34:29,DB_SLS1128,11.03.2025,17:07:15,50,,665,T2LB6
CUSTOM1_T2_LABEL6,CINC1_ComboBox3,CUSTOM 6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSCB3,CustomIncType1/T2LB6,1,,0,S0025570616,11.02.2025,10:33:56,DB_SLS1128,11.03.2025,17:07:15,50,,642,T2LB6
INCPR_CUSTOM1_T3_LABEL1,INCPR_CINC1_TextArea1,CUSTOM 1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSTP1,CustomIncType1/T3LB1,1,,0,S0025570616,11.02.2025,10:34:29,DB_SLS1128,11.03.2025,17:07:50,5000,Maximum character limit is 5000,667,T3LB1
CUSTOM1_T3_LABEL1,CINC1_TextArea1,CUSTOM 1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSTP1,CustomIncType1/T3LB1,1,,0,S0025570616,11.02.2025,10:33:56,DB_SLS1128,11.03.2025,17:07:51,5000,Maximum character limit is 5000,644,T3LB1
INCPR_CUSTOM1_T3_LABEL2,INCPR_CINC1_TextArea2,CUSTOM 2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSTP2,CustomIncType1/T3LB2,1,,0,S0025570616,11.02.2025,10:34:29,DB_SLS1128,11.03.2025,17:08:22,5000,Maximum character limit is 5000,668,T3LB2
CUSTOM1_T3_LABEL2,CINC1_TextArea2,CUSTOM 2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM1,INC_T_CSTM1_CSTP2,CustomIncType1/T3LB2,1,,0,S0025570616,11.02.2025,10:33:56,DB_SLS1128,11.03.2025,17:08:22,5000,Maximum character limit is 5000,645,T3LB2
INCPR_CUSTOM2_T1_LABEL1,INCPR_CINC2_Radio1,CUSTOM 1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM2,INC_T_CSTM2_CSRB1,CustomIncType2/T1LB1,1,,0,S0025570616,11.02.2025,11:06:37,DB_SLS1128,11.03.2025,17:08:58,50,,762,T1LB1
CUSTOM2_T1_LABEL1,CINC2_Radio1,CUSTOM 1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM2,INC_T_CSTM2_CSRB1,CustomIncType2/T1LB1,1,,0,S0025570616,11.02.2025,11:04:32,DB_SLS1128,11.03.2025,17:08:59,50,,670,T1LB1
INCPR_CUSTOM2_T1_LABEL2,INCPR_CINC2_DatePicker1,CUSTOM 2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM2,INC_T_CSTM2_CSDP1,CustomIncType2/T1LB2,1,,0,S0025570616,11.02.2025,11:06:37,DB_SLS1128,11.03.2025,17:09:59,,,763,T1LB2
CUSTOM2_T1_LABEL2,CINC2_DatePicker1,CUSTOM 2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM2,INC_T_CSTM2_CSDP1,CustomIncType2/T1LB2,1,,0,S0025570616,11.02.2025,11:04:32,DB_SLS1128,11.03.2025,17:09:59,,,671,T1LB2
INCPR_CUSTOM2_T1_LABEL3,INCPR_CINC2_TimePicker1,CUSTOM 3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM2,INC_T_CSTM2_CSTP1,CustomIncType2/T1LB3,1,,0,S0025570616,11.02.2025,11:06:37,DB_SLS1128,11.03.2025,17:10:18,,,764,T1LB3
CUSTOM2_T1_LABEL3,CINC2_TimePicker1,CUSTOM 3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM2,INC_T_CSTM2_CSTP1,CustomIncType2/T1LB3,1,,0,S0025570616,11.02.2025,11:04:32,DB_SLS1128,11.03.2025,17:10:18,,,672,T1LB3
INCPR_CUSTOM2_T1_LABEL4,INCPR_CINC2_Input1,CUSTOM 4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM2,INC_T_CSTM2_CSIP1,CustomIncType2/T1LB4,1,,0,S0025570616,11.02.2025,11:06:37,DB_SLS1128,11.03.2025,17:10:55,1000,Maximum character limit is 1000,765,T1LB4
CUSTOM2_T1_LABEL4,CINC2_Input1,CUSTOM 4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM2,INC_T_CSTM2_CSIP1,CustomIncType2/T1LB4,1,,0,S0025570616,11.02.2025,11:04:32,DB_SLS1128,11.03.2025,17:10:56,1000,Maximum character limit is 1000,673,T1LB4
INCPR_CUSTOM2_T1_LABEL5,INCPR_CINC2_MultiCombo1,CUSTOM 5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM2,INC_T_CSTM2_MULTI1,CustomIncType2/T1LB5,1,,0,S0025570616,11.02.2025,11:06:37,DB_SLS1128,11.03.2025,17:11:18,50,Maximum character limit is 1000,766,T1LB5
CUSTOM2_T1_LABEL5,CINC2_MultiCombo1,CUSTOM 5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM2,INC_T_CSTM2_MULTI1,CustomIncType2/T1LB5,1,,0,S0025570616,11.02.2025,11:04:32,DB_SLS1128,11.03.2025,17:11:19,50,Maximum character limit is 1000,674,T1LB5
INCPR_CUSTOM2_T1_LABEL6,INCPR_CINC2_ComboBox1,CUSTOM 6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM2,INC_T_CSTM2_CSCB1,CustomIncType2/T1LB6,1,,0,S0025570616,11.02.2025,11:06:37,DB_SLS1128,11.03.2025,17:11:45,50,,767,T1LB6
CUSTOM2_T1_LABEL6,CINC2_ComboBox1,CUSTOM 6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM2,INC_T_CSTM2_CSCB1,CustomIncType2/T1LB6,1,,0,S0025570616,11.02.2025,11:04:32,DB_SLS1128,11.03.2025,17:11:45,50,,675,T1LB6
INCPR_CUSTOM2_T1_LABEL7,INCPR_CINC2_Radio2,CUSTOM 7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM2,INC_T_CSTM2_CSRB2,CustomIncType2/T1LB7,1,,0,S0025570616,11.02.2025,11:06:37,DB_SLS1128,11.03.2025,17:12:13,50,,768,T1LB7
CUSTOM2_T1_LABEL7,CINC2_Radio2,CUSTOM 7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM2,INC_T_CSTM2_CSRB2,CustomIncType2/T1LB7,1,,0,S0025570616,11.02.2025,11:04:32,DB_SLS1128,11.03.2025,17:12:13,50,,676,T1LB7
INCPR_CUSTOM2_T1_LABEL8,INCPR_CINC2_DatePicker2,CUSTOM 8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM2,INC_T_CSTM2_CSDP2,CustomIncType2/T1LB8,1,,0,S0025570616,11.02.2025,11:06:37,DB_SLS1128,11.03.2025,17:12:34,,,769,T1LB8
CUSTOM2_T1_LABEL8,CINC2_DatePicker2,CUSTOM 8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,INC_T_CSTM2,INC_T_CSTM2_CSDP2,CustomIncType2/T1LB8,1,,0,S0025570616,11.02.2025,11:04:32,DB_SLS1128,11.03.2025,17:12:34,,,677,T1LB8
